date,code,name,investor,buy_krw,sell_krw,net_krw
2026-03-26,000660,SK하이닉스,금융투자,408809266000.0,509147686500.0,-100338420500.0
2026-03-26,000660,SK하이닉스,연기금,785918368500.0,847347596500.0,-61429228000.0
2026-03-26,000660,SK하이닉스,외국인,1281686529791.0,2072359239291.0,-790672709500.0
2026-03-26,005930,삼성전자,개인,3188631984550.0,1203368525300.0,1985263459250.0
2026-03-26,005930,삼성전자,금융투자,439973892100.0,567806914950.0,-127833022850.0
2026-03-26,005930,삼성전자,연기금,808420568500.0,845343702100.0,-36923133600.0
2026-03-26,005930,삼성전자,외국인,910639015992.0,2951450017092.0,-2040811001100.0
2026-03-26,009150,삼성전기,개인,68196523500.0,105552648250.0,-37356124750.0
2026-03-26,009150,삼성전기,금융투자,26441903250.0,9226975500.0,17214927750.0
2026-03-26,009150,삼성전기,연기금,44984528000.0,45071543500.0,-87015500.0
2026-03-26,009150,삼성전기,외국인,60056405000.0,50118770250.0,9937634750.0
2026-03-27,000660,SK하이닉스,개인,1600276703000.0,717892055000.0,882384648000.0
2026-03-27,000660,SK하이닉스,금융투자,408184324500.0,247603198500.0,160581126000.0
2026-03-27,000660,SK하이닉스,연기금,783943128000.0,781761488500.0,2181639500.0
2026-03-27,000660,SK하이닉스,외국인,1089257874100.0,2235682708600.0,-1146424834500.0
2026-03-27,005930,삼성전자,개인,2318608355750.0,975769185050.0,1342839170700.0
2026-03-27,005930,삼성전자,금융투자,383890885150.0,364195760500.0,19695124650.0
2026-03-27,005930,삼성전자,연기금,795236743150.0,806476043150.0,-11239300000.0
2026-03-27,005930,삼성전자,외국인,1071424454950.0,2869993361700.0,-1798568906750.0
2026-03-27,009150,삼성전기,개인,180870971500.0,75851315750.0,105019655750.0
2026-03-27,009150,삼성전기,금융투자,17464708250.0,16044737000.0,1419971250.0
2026-03-27,009150,삼성전기,연기금,36005630250.0,49848331500.0,-13842701250.0
2026-03-27,009150,삼성전기,외국인,40243321750.0,127522750500.0,-87279428750.0
2026-03-30,000660,SK하이닉스,개인,1468175680000.0,721636599000.0,746539081000.0
2026-03-30,000660,SK하이닉스,금융투자,473956847000.0,346383720000.0,127573127000.0
2026-03-30,000660,SK하이닉스,연기금,704379938000.0,737995982500.0,-33616044500.0
2026-03-30,000660,SK하이닉스,외국인,1102681770600.0,2019969561100.0,-917287790500.0
2026-03-30,005930,삼성전자,개인,1106993474100.0,1019783581950.0,87209892150.0
2026-03-30,005930,삼성전자,금융투자,547136538600.0,339957211950.0,207179326650.0
2026-03-30,005930,삼성전자,연기금,764180599600.0,764904899200.0,-724299600.0
2026-03-30,005930,삼성전자,외국인,953101423050.0,1649997376600.0,-696895953550.0
2026-03-30,009150,삼성전기,개인,49648208750.0,72193439750.0,-22545231000.0
2026-03-30,009150,삼성전기,금융투자,19664191000.0,14355816500.0,5308374500.0
2026-03-30,009150,삼성전기,연기금,29462081750.0,31613449250.0,-2151367500.0
2026-03-30,009150,삼성전기,외국인,117691911250.0,99906703750.0,17785207500.0
2026-03-31,000660,SK하이닉스,개인,1810206940000.0,1072140126500.0,738066813500.0
2026-03-31,000660,SK하이닉스,금융투자,649150692500.0,484683528500.0,164467164000.0
2026-03-31,000660,SK하이닉스,연기금,998492376000.0,1018217841500.0,-19725465500.0
2026-03-31,000660,SK하이닉스,외국인,2136974962420.0,3049648710420.0,-912673748000.0
2026-03-31,005930,삼성전자,개인,2946115464350.0,1410660221350.0,1535455243000.0
2026-03-31,005930,삼성전자,금융투자,605554765850.0,578644680600.0,26910085250.0
2026-03-31,005930,삼성전자,연기금,921157615300.0,981253133550.0,-60095518250.0
2026-03-31,005930,삼성전자,외국인,1461129665356.0,3449202729056.0,-1988073063700.0
2026-03-31,009150,삼성전기,개인,109056311250.0,92203356000.0,16852955250.0
2026-03-31,009150,삼성전기,금융투자,30416269000.0,19651048500.0,10765220500.0
2026-03-31,009150,삼성전기,연기금,43880435750.0,47668533500.0,-3788097750.0
2026-03-31,009150,삼성전기,외국인,114766660750.0,137923187500.0,-23156526750.0
2026-04-01,000660,SK하이닉스,개인,804343893000.0,1299547758000.0,-495203865000.0
2026-04-01,000660,SK하이닉스,금융투자,1055730788000.0,302522995000.0,753207793000.0
2026-04-01,000660,SK하이닉스,연기금,756715057000.0,748217245500.0,8497811500.0
2026-04-01,000660,SK하이닉스,외국인,2594816680615.0,2999301917615.0,-404485237000.0
2026-04-01,005930,삼성전자,개인,1360091890750.0,2926755639900.0,-1566663749150.0
2026-04-01,005930,삼성전자,금융투자,1236510356100.0,182923173400.0,1053587182700.0
2026-04-01,005930,삼성전자,연기금,872567393350.0,881881092450.0,-9313699100.0
2026-04-01,005930,삼성전자,외국인,1839717117400.0,1842911264250.0,-3194146850.0
2026-04-01,009150,삼성전기,개인,57332043000.0,105722115500.0,-48390072500.0
2026-04-01,009150,삼성전기,금융투자,43861179000.0,8490701500.0,35370477500.0
2026-04-01,009150,삼성전기,연기금,29084836250.0,35162818250.0,-6077982000.0
2026-04-01,009150,삼성전기,외국인,92378376000.0,100748352750.0,-8369976750.0
2026-04-02,000660,SK하이닉스,개인,1737921124000.0,1170470564000.0,567450560000.0
2026-04-02,000660,SK하이닉스,금융투자,327511607000.0,801819798500.0,-474308191500.0
2026-04-02,000660,SK하이닉스,연기금,1160373403000.0,1188273750500.0,-27900347500.0
2026-04-02,000660,SK하이닉스,외국인,1846866164600.0,1935372586600.0,-88506422000.0
2026-04-02,005930,삼성전자,개인,3363708619300.0,2907152025300.0,456556594000.0
2026-04-02,005930,삼성전자,금융투자,311575907000.0,963075605250.0,-651499698250.0
2026-04-02,005930,삼성전자,연기금,1487547843600.0,1500519135150.0,-12971291550.0
2026-04-02,005930,삼성전자,외국인,1223347563270.0,1481983273820.0,-258635710550.0
2026-04-02,009150,삼성전기,개인,115477873500.0,96069779500.0,19408094000.0
2026-04-02,009150,삼성전기,금융투자,11379760500.0,40275164750.0,-28895404250.0
2026-04-02,009150,삼성전기,연기금,52265009750.0,62542744750.0,-10277735000.0
2026-04-02,009150,삼성전기,외국인,114293993250.0,62229471000.0,52064522250.0
2026-04-03,000660,SK하이닉스,개인,596072767000.0,1016285974000.0,-420213207000.0
2026-04-03,000660,SK하이닉스,금융투자,273664995500.0,262358524000.0,11306471500.0
2026-04-03,000660,SK하이닉스,연기금,561499053500.0,593180949000.0,-31681895500.0
2026-04-03,000660,SK하이닉스,외국인,996684752500.0,631127854500.0,365556898000.0
2026-04-03,005930,삼성전자,개인,1138905169400.0,2058847925800.0,-919942756400.0
2026-04-03,005930,삼성전자,금융투자,442591463250.0,221877998600.0,220713464650.0
2026-04-03,005930,삼성전자,연기금,704700561850.0,719704344250.0,-15003782400.0
2026-04-03,005930,삼성전자,외국인,738767451950.0,640752810650.0,98014641300.0
2026-04-03,009150,삼성전기,개인,65514908750.0,234056361750.0,-168541453000.0
2026-04-03,009150,삼성전기,금융투자,23586597000.0,14895387750.0,8691209250.0
2026-04-03,009150,삼성전기,연기금,53551049750.0,51727381250.0,1823668500.0
2026-04-03,009150,삼성전기,외국인,200740800000.0,58184270000.0,142556530000.0
2026-04-06,000660,SK하이닉스,개인,812404463000.0,1041994696500.0,-229590233500.0
2026-04-06,000660,SK하이닉스,금융투자,388350758000.0,163428933500.0,224921824500.0
2026-04-06,000660,SK하이닉스,연기금,602895626000.0,595952365000.0,6943261000.0
2026-04-06,000660,SK하이닉스,외국인,818806872000.0,842541782000.0,-23734910000.0
2026-04-06,005930,삼성전자,개인,1344191785750.0,2248029490450.0,-903837704700.0
2026-04-06,005930,삼성전자,금융투자,553656762150.0,266075694050.0,287581068100.0
2026-04-06,005930,삼성전자,연기금,826190160250.0,851833756400.0,-25643596150.0
2026-04-06,005930,삼성전자,외국인,694035614550.0,458168424050.0,235867190500.0
2026-04-06,009150,삼성전기,개인,48669294000.0,70923987250.0,-22254693250.0
2026-04-06,009150,삼성전기,금융투자,17150319500.0,9539032250.0,7611287250.0
2026-04-06,009150,삼성전기,연기금,26145131750.0,24870634250.0,1274497500.0
2026-04-06,009150,삼성전기,외국인,61484615250.0,51738809250.0,9745806000.0
2026-04-07,000660,SK하이닉스,개인,793391851500.0,1193920106500.0,-400528255000.0
2026-04-07,000660,SK하이닉스,금융투자,229812340500.0,422540533500.0,-192728193000.0
2026-04-07,000660,SK하이닉스,연기금,584300115500.0,592911520000.0,-8611404500.0
2026-04-07,000660,SK하이닉스,외국인,1544938295000.0,1012585925500.0,532352369500.0
2026-04-07,005930,삼성전자,개인,2619928029350.0,2561455026150.0,58473003200.0
2026-04-07,005930,삼성전자,금융투자,533570202200.0,466060061500.0,67510140700.0
2026-04-07,005930,삼성전자,연기금,1242475187750.0,1229759958050.0,12715229700.0
2026-04-07,005930,삼성전자,외국인,1067132002950.0,1605134027850.0,-538002024900.0
2026-04-07,009150,삼성전기,개인,76182913500.0,81604280000.0,-5421366500.0
2026-04-07,009150,삼성전기,금융투자,14131717000.0,14362648500.0,-230931500.0
2026-04-07,009150,삼성전기,연기금,33854065500.0,40118474500.0,-6264409000.0
2026-04-07,009150,삼성전기,외국인,101218404000.0,73775500500.0,27442903500.0
2026-04-08,000660,SK하이닉스,개인,1335193142000.0,3299276612500.0,-1964083470500.0
2026-04-08,000660,SK하이닉스,금융투자,1425863130000.0,686171144000.0,739691986000.0
2026-04-08,000660,SK하이닉스,연기금,820025655500.0,852410288000.0,-32384632500.0
2026-04-08,000660,SK하이닉스,외국인,3019270423500.0,1779156681000.0,1240113742500.0
2026-04-08,005930,삼성전자,개인,1724054775750.0,3363792180750.0,-1639737405000.0
2026-04-08,005930,삼성전자,금융투자,1289173719250.0,308853996250.0,980319723000.0
2026-04-08,005930,삼성전자,연기금,1801933627250.0,1818098170000.0,-16164542750.0
2026-04-08,005930,삼성전자,외국인,2188217403059.0,1682951772809.0,505265630250.0
2026-04-08,009150,삼성전기,개인,139472569250.0,244788955750.0,-105316386500.0
2026-04-08,009150,삼성전기,금융투자,75492429500.0,55440198750.0,20052230750.0
2026-04-08,009150,삼성전기,연기금,44574380000.0,39933509250.0,4640870750.0
2026-04-08,009150,삼성전기,외국인,179955150500.0,124602971250.0,55352179250.0
2026-04-09,000660,SK하이닉스,개인,1261466248000.0,921836473500.0,339629774500.0
2026-04-09,000660,SK하이닉스,금융투자,919023363000.0,365437620000.0,553585743000.0
2026-04-09,000660,SK하이닉스,연기금,559103986500.0,550366009500.0,8737977000.0
2026-04-09,000660,SK하이닉스,외국인,2103393941304.0,3012422430304.0,-909028489000.0
2026-04-09,005930,삼성전자,개인,1145670460750.0,1042186742750.0,103483718000.0
2026-04-09,005930,삼성전자,금융투자,839418452442.0,629459112500.0,209959339942.0
2026-04-09,005930,삼성전자,연기금,1369772060000.0,1350111290750.0,19660769250.0
2026-04-09,005930,삼성전자,외국인,4662254960408.0,2451287845600.0,2210967114808.0
2026-04-09,009150,삼성전기,개인,73575907500.0,69000645000.0,4575262500.0
2026-04-09,009150,삼성전기,금융투자,31826967000.0,20750867000.0,11076100000.0
2026-04-09,009150,삼성전기,연기금,31929851500.0,22345920000.0,9583931500.0
2026-04-09,009150,삼성전기,외국인,92079926000.0,116140177500.0,-24060251500.0
2026-04-10,000660,SK하이닉스,개인,584041024000.0,1115303152500.0,-531262128500.0
2026-04-10,000660,SK하이닉스,금융투자,375938118500.0,242879773500.0,133058345000.0
2026-04-10,000660,SK하이닉스,연기금,406120338500.0,370357804000.0,35762534500.0
2026-04-10,000660,SK하이닉스,외국인,1763464036000.0,926710913500.0,836753122500.0
2026-04-10,005930,삼성전자,개인,816290374500.0,1221942534250.0,-405652159750.0
2026-04-10,005930,삼성전자,금융투자,229357677000.0,277672583500.0,-48314906500.0
2026-04-10,005930,삼성전자,연기금,924334237500.0,963041681750.0,-38707444250.0
2026-04-10,005930,삼성전자,외국인,1279327534000.0,1179917020500.0,99410513500.0
2026-04-10,009150,삼성전기,개인,235283229500.0,260453222000.0,-25169992500.0
2026-04-10,009150,삼성전기,금융투자,35087190000.0,25872290000.0,9214900000.0
2026-04-10,009150,삼성전기,연기금,54727576000.0,65877988500.0,-11150412500.0
2026-04-10,009150,삼성전기,외국인,253716183000.0,217184836000.0,36531347000.0
2026-04-13,000660,SK하이닉스,개인,671717187500.0,1151557741500.0,-479840554000.0
2026-04-13,000660,SK하이닉스,금융투자,307051814000.0,391638292000.0,-84586478000.0
2026-04-13,000660,SK하이닉스,연기금,469215215500.0,448679673500.0,20535542000.0
2026-04-13,000660,SK하이닉스,외국인,1246798427000.0,791498300500.0,455300126500.0
2026-04-13,005930,삼성전자,개인,1053762115500.0,701940165100.0,351821950400.0
2026-04-13,005930,삼성전자,금융투자,206353990400.0,336418269050.0,-130064278650.0
2026-04-13,005930,삼성전자,연기금,1045116957100.0,1253467584850.0,-208350627750.0
2026-04-13,005930,삼성전자,외국인,1155038504858.0,1442156021608.0,-287117516750.0
2026-04-13,009150,삼성전기,개인,112612573500.0,80817133000.0,31795440500.0
2026-04-13,009150,삼성전기,금융투자,20254538000.0,12838069000.0,7416469000.0
2026-04-13,009150,삼성전기,연기금,33548254500.0,32469642000.0,1078612500.0
2026-04-13,009150,삼성전기,외국인,104820965500.0,148188050500.0,-43367085000.0
2026-04-14,000660,SK하이닉스,개인,1237080762000.0,2444812011000.0,-1207731249000.0
2026-04-14,000660,SK하이닉스,금융투자,715250260000.0,359453601500.0,355796658500.0
2026-04-14,000660,SK하이닉스,연기금,611866492000.0,614716686000.0,-2850194000.0
2026-04-14,000660,SK하이닉스,외국인,2517070114916.0,1648566789916.0,868503325000.0
2026-04-14,005930,삼성전자,개인,811566554750.0,1723691275250.0,-912124720500.0
2026-04-14,005930,삼성전자,금융투자,687688025500.0,146754626500.0,540933399000.0
2026-04-14,005930,삼성전자,연기금,1199309953000.0,1189024545000.0,10285408000.0
2026-04-14,005930,삼성전자,외국인,1610432012950.0,1712226506200.0,-101794493250.0
2026-04-14,009150,삼성전기,개인,122425056000.0,120254308000.0,2170748000.0
2026-04-14,009150,삼성전기,금융투자,24370315500.0,18203278000.0,6167037500.0
2026-04-14,009150,삼성전기,연기금,34602292000.0,42379902000.0,-7777610000.0
2026-04-14,009150,삼성전기,외국인,106948275500.0,109181945500.0,-2233670000.0
2026-04-15,000660,SK하이닉스,개인,1740515725500.0,1226257075500.0,514258650000.0
2026-04-15,000660,SK하이닉스,금융투자,597448413500.0,596830572000.0,617841500.0
2026-04-15,000660,SK하이닉스,연기금,653489841500.0,674299674000.0,-20809832500.0
2026-04-15,000660,SK하이닉스,외국인,1629742164500.0,1939755902500.0,-310013738000.0
2026-04-15,005930,삼성전자,개인,948820468500.0,1504510048000.0,-555689579500.0
2026-04-15,005930,삼성전자,금융투자,507102540500.0,275366044250.0,231736496250.0
2026-04-15,005930,삼성전자,연기금,1513952843500.0,1533456039750.0,-19503196250.0
2026-04-15,005930,삼성전자,외국인,1583255322251.0,1568366438251.0,14888884000.0
2026-04-15,009150,삼성전기,개인,133023365000.0,164978866500.0,-31955501500.0
2026-04-15,009150,삼성전기,금융투자,34914310500.0,71572779500.0,-36658469000.0
2026-04-15,009150,삼성전기,연기금,50382879500.0,48106605000.0,2276274500.0
2026-04-15,009150,삼성전기,외국인,185680573500.0,126861061500.0,58819512000.0
2026-04-16,000660,SK하이닉스,개인,1157181192500.0,837877008500.0,319304184000.0
2026-04-16,000660,SK하이닉스,금융투자,392219757500.0,187224422000.0,204995335500.0
2026-04-16,000660,SK하이닉스,연기금,566574445000.0,583525635500.0,-16951190500.0
2026-04-16,000660,SK하이닉스,외국인,1150442222205.0,1617081071705.0,-466638849500.0
2026-04-16,005930,삼성전자,개인,856146663500.0,1931388027500.0,-1075241364000.0
2026-04-16,005930,삼성전자,금융투자,444850312000.0,69546396750.0,375303915250.0
2026-04-16,005930,삼성전자,연기금,1383009511000.0,1406935401250.0,-23925890250.0
2026-04-16,005930,삼성전자,외국인,1442617959000.0,1073603972750.0,369013986250.0
2026-04-16,009150,삼성전기,개인,93050904500.0,125549834500.0,-32498930000.0
2026-04-16,009150,삼성전기,금융투자,44719054000.0,8522748500.0,36196305500.0
2026-04-16,009150,삼성전기,연기금,53577224000.0,58216036500.0,-4638812500.0
2026-04-16,009150,삼성전기,외국인,150383959700.0,143039899200.0,7344060500.0
2026-04-17,000660,SK하이닉스,개인,1629395891500.0,625184110000.0,1004211781500.0
2026-04-17,000660,SK하이닉스,금융투자,313650006000.0,540378710000.0,-226728704000.0
2026-04-17,000660,SK하이닉스,연기금,345342195500.0,394660907000.0,-49318711500.0
2026-04-17,000660,SK하이닉스,외국인,1698936214695.0,2362413981695.0,-663477767000.0
2026-04-17,005930,삼성전자,개인,781496709000.0,691143473000.0,90353236000.0
2026-04-17,005930,삼성전자,금융투자,343559955000.0,97699914250.0,245860040750.0
2026-04-17,005930,삼성전자,연기금,1144629854750.0,1177571226750.0,-32941372000.0
2026-04-17,005930,삼성전자,외국인,1137393341000.0,1825670603000.0,-688277262000.0
2026-04-17,009150,삼성전기,개인,210805830000.0,216377651000.0,-5571821000.0
2026-04-17,009150,삼성전기,금융투자,39661748000.0,32140843500.0,7520904500.0
2026-04-17,009150,삼성전기,연기금,80218500000.0,89706442000.0,-9487942000.0
2026-04-17,009150,삼성전기,외국인,194093848000.0,170583243500.0,23510604500.0
2026-04-20,000660,SK하이닉스,개인,901319108500.0,1624474537500.0,-723155429000.0
2026-04-20,000660,SK하이닉스,금융투자,426691310500.0,181987038500.0,244704272000.0
2026-04-20,000660,SK하이닉스,연기금,632443517500.0,654612901500.0,-22169384000.0
2026-04-20,000660,SK하이닉스,외국인,2323294065697.0,1707463817697.0,615830248000.0
2026-04-20,005930,삼성전자,개인,1112444999250.0,820300092500.0,292144906750.0
2026-04-20,005930,삼성전자,금융투자,290428592750.0,199838927250.0,90589665500.0
2026-04-20,005930,삼성전자,연기금,1086771436750.0,1104917601000.0,-18146164250.0
2026-04-20,005930,삼성전자,외국인,790053292000.0,1412973837500.0,-622920545500.0
2026-04-20,009150,삼성전기,개인,240084021000.0,109850454000.0,130233567000.0
2026-04-20,009150,삼성전기,금융투자,45306523000.0,35279755500.0,10026767500.0
2026-04-20,009150,삼성전기,연기금,33349272000.0,40176847000.0,-6827575000.0
2026-04-20,009150,삼성전기,외국인,75389393000.0,202220319000.0,-126830926000.0
2026-04-21,000660,SK하이닉스,개인,1382235951500.0,1662598602000.0,-280362650500.0
2026-04-21,000660,SK하이닉스,금융투자,567766111400.0,235539166500.0,332226944900.0
2026-04-21,000660,SK하이닉스,연기금,676121435500.0,694377003500.0,-18255568000.0
2026-04-21,000660,SK하이닉스,외국인,1553416376291.0,1437069918191.0,116346458100.0
2026-04-21,005930,삼성전자,개인,806805973000.0,1353709805250.0,-546903832250.0
2026-04-21,005930,삼성전자,금융투자,389290642000.0,171420296750.0,217870345250.0
2026-04-21,005930,삼성전자,연기금,1024708275250.0,1030362812000.0,-5654536750.0
2026-04-21,005930,삼성전자,외국인,1195795485936.0,910090583686.0,285704902250.0
2026-04-21,009150,삼성전기,개인,301652644000.0,399497760000.0,-97845116000.0
2026-04-21,009150,삼성전기,금융투자,48719900000.0,43567969500.0,5151930500.0
2026-04-21,009150,삼성전기,연기금,107482840000.0,116691516000.0,-9208676000.0
2026-04-21,009150,삼성전기,외국인,312768881000.0,208824000500.0,103944880500.0
2026-04-22,000660,SK하이닉스,개인,1543862948000.0,1022455636000.0,521407312000.0
2026-04-22,000660,SK하이닉스,금융투자,215185428000.0,364439744000.0,-149254316000.0
2026-04-22,000660,SK하이닉스,연기금,538056948500.0,542103647500.0,-4046699000.0
2026-04-22,000660,SK하이닉스,외국인,1101151173500.0,1436903009500.0,-335751836000.0
2026-04-22,005930,삼성전자,개인,1390079247750.0,967895008500.0,422184239250.0
2026-04-22,005930,삼성전자,금융투자,167231035250.0,276360733000.0,-109129697750.0
2026-04-22,005930,삼성전자,연기금,1199958819000.0,1192721092500.0,7237726500.0
2026-04-22,005930,삼성전자,외국인,781835283750.0,1065028110000.0,-283192826250.0
2026-04-22,009150,삼성전기,개인,241311990500.0,214754087000.0,26557903500.0
2026-04-22,009150,삼성전기,금융투자,63434303000.0,46466614000.0,16967689000.0
2026-04-22,009150,삼성전기,연기금,86964452000.0,97217029500.0,-10252577500.0
2026-04-22,009150,삼성전기,외국인,379800329000.0,377695486500.0,2104842500.0
2026-04-23,000660,SK하이닉스,개인,2659040620000.0,2374868147000.0,284172473000.0
2026-04-23,000660,SK하이닉스,금융투자,558080237500.0,658964897500.0,-100884660000.0
2026-04-23,000660,SK하이닉스,연기금,1205547187500.0,1211500520500.0,-5953333000.0
2026-04-23,000660,SK하이닉스,외국인,1957393923135.0,2099064770635.0,-141670847500.0
2026-04-23,005930,삼성전자,개인,2366394686500.0,3258199883250.0,-891805196750.0
2026-04-23,005930,삼성전자,금융투자,570118244000.0,420741830750.0,149376413250.0
2026-04-23,005930,삼성전자,연기금,2000678652000.0,1962037372250.0,38641279750.0
2026-04-23,005930,삼성전자,외국인,2580610479606.0,1828778063106.0,751832416500.0
2026-04-23,009150,삼성전기,개인,390232091500.0,249689055500.0,140543036000.0
2026-04-23,009150,삼성전기,금융투자,72100491500.0,32668977500.0,39431514000.0
2026-04-23,009150,삼성전기,연기금,118989614000.0,145707607500.0,-26717993500.0
2026-04-23,009150,삼성전기,외국인,269037813500.0,330201533500.0,-61163720000.0
2026-04-24,000660,SK하이닉스,개인,1476547179000.0,793092558500.0,683454620500.0
2026-04-24,000660,SK하이닉스,금융투자,466222719500.0,287401914500.0,178820805000.0
2026-04-24,000660,SK하이닉스,연기금,623172333000.0,626321022000.0,-3148689000.0
2026-04-24,000660,SK하이닉스,외국인,1129851271197.0,1950271992197.0,-820420721000.0
2026-04-24,005930,삼성전자,개인,1915453310000.0,854361950500.0,1061091359500.0
2026-04-24,005930,삼성전자,금융투자,321160035000.0,184819615000.0,136340420000.0
2026-04-24,005930,삼성전자,연기금,1272711385250.0,1267713437250.0,4997948000.0
2026-04-24,005930,삼성전자,외국인,646970415234.0,1724261804734.0,-1077291389500.0
2026-04-24,009150,삼성전기,개인,105350992000.0,126936932500.0,-21585940500.0
2026-04-24,009150,삼성전기,금융투자,67224486000.0,5281008000.0,61943478000.0
2026-04-24,009150,삼성전기,연기금,55033430500.0,51307267500.0,3726163000.0
2026-04-24,009150,삼성전기,외국인,194129052000.0,201578723500.0,-7449671500.0
2026-04-27,000660,SK하이닉스,개인,1465129013000.0,2877659556000.0,-1412530543000.0
2026-04-27,000660,SK하이닉스,금융투자,714155295000.0,162774429500.0,551380865500.0
2026-04-27,000660,SK하이닉스,연기금,995523957500.0,998076056500.0,-2552099000.0
2026-04-27,000660,SK하이닉스,외국인,2555803204900.0,1641429185400.0,914374019500.0
2026-04-27,005930,삼성전자,개인,984113871750.0,2435186299000.0,-1451072427250.0
2026-04-27,005930,삼성전자,금융투자,593034543500.0,157501906750.0,435532636750.0
2026-04-27,005930,삼성전자,연기금,1268902230000.0,1223947661750.0,44954568250.0
2026-04-27,005930,삼성전자,외국인,2065729293000.0,1053150154750.0,1012579138250.0
2026-04-27,009150,삼성전기,개인,137106073000.0,139428657500.0,-2322584500.0
2026-04-27,009150,삼성전기,금융투자,23528991000.0,26827856000.0,-3298865000.0
2026-04-27,009150,삼성전기,연기금,44498244500.0,67569842500.0,-23071598000.0
2026-04-27,009150,삼성전기,외국인,198968295000.0,141714391000.0,57253904000.0
2026-04-28,000660,SK하이닉스,개인,1278589099000.0,874237085500.0,404352013500.0
2026-04-28,000660,SK하이닉스,금융투자,360752939500.0,229926329000.0,130826610500.0
2026-04-28,000660,SK하이닉스,연기금,609628270500.0,624323275000.0,-14695004500.0
2026-04-28,000660,SK하이닉스,외국인,1600883845924.0,2010491955924.0,-409608110000.0
2026-04-28,005930,삼성전자,개인,1366844331000.0,890143009500.0,476701321500.0
2026-04-28,005930,삼성전자,금융투자,370281121250.0,207105796000.0,163175325250.0
2026-04-28,005930,삼성전자,연기금,1219725927750.0,1180426388000.0,39299539750.0
2026-04-28,005930,삼성전자,외국인,905084209263.0,1587773190013.0,-682688980750.0
2026-04-28,009150,삼성전기,개인,194922643000.0,242326243000.0,-47403600000.0
2026-04-28,009150,삼성전기,금융투자,39717746000.0,21853701500.0,17864044500.0
2026-04-28,009150,삼성전기,연기금,61644944000.0,58811297000.0,2833647000.0
2026-04-28,009150,삼성전기,외국인,237938494000.0,192453683500.0,45484810500.0
2026-04-29,000660,SK하이닉스,개인,1444728594500.0,901423310000.0,543305284500.0
2026-04-29,000660,SK하이닉스,금융투자,316751882000.0,365752443500.0,-49000561500.0
2026-04-29,000660,SK하이닉스,연기금,612146938000.0,613834360500.0,-1687422500.0
2026-04-29,000660,SK하이닉스,외국인,1369701442212.0,1917765556212.0,-548064114000.0
2026-04-29,005930,삼성전자,개인,1026407124500.0,1707381955500.0,-680974831000.0
2026-04-29,005930,삼성전자,금융투자,385533059250.0,205031387000.0,180501672250.0
2026-04-29,005930,삼성전자,연기금,1423724301500.0,1411681260750.0,12043040750.0
2026-04-29,005930,삼성전자,외국인,1520862858216.0,1063034167216.0,457828691000.0
2026-04-29,009150,삼성전기,개인,166172055000.0,92873195000.0,73298860000.0
2026-04-29,009150,삼성전기,금융투자,27947589500.0,18543455500.0,9404134000.0
2026-04-29,009150,삼성전기,연기금,50141980000.0,69137883500.0,-18995903500.0
2026-04-29,009150,삼성전기,외국인,186800916000.0,246604106500.0,-59803190500.0
2026-04-30,000660,SK하이닉스,개인,1071657569500.0,1150027002500.0,-78369433000.0
2026-04-30,000660,SK하이닉스,금융투자,566800444500.0,385882425500.0,180918019000.0
2026-04-30,000660,SK하이닉스,연기금,670969016000.0,683716296500.0,-12747280500.0
2026-04-30,000660,SK하이닉스,외국인,1927029101494.0,1944206856494.0,-17177755000.0
2026-04-30,005930,삼성전자,개인,1457005716500.0,1327963319500.0,129042397000.0
2026-04-30,005930,삼성전자,금융투자,468814917750.0,440627028500.0,28187889250.0
2026-04-30,005930,삼성전자,연기금,1162349455750.0,1169531996000.0,-7182540250.0
2026-04-30,005930,삼성전자,외국인,1716068653596.0,1891262586096.0,-175193932500.0
2026-04-30,009150,삼성전기,개인,326302231000.0,302887855000.0,23414376000.0
2026-04-30,009150,삼성전기,금융투자,54558800000.0,56771796500.0,-2212996500.0
2026-04-30,009150,삼성전기,연기금,96744495500.0,87305312000.0,9439183500.0
2026-04-30,009150,삼성전기,외국인,268024306500.0,253490698500.0,14533608000.0
2026-05-04,000660,SK하이닉스,개인,1663946767500.0,4288243746000.0,-2624296978500.0
2026-05-04,000660,SK하이닉스,금융투자,1240011764000.0,328316552000.0,911695212000.0
2026-05-04,000660,SK하이닉스,연기금,1087006925500.0,1067151920500.0,19855005000.0
2026-05-04,000660,SK하이닉스,외국인,3773864132250.0,2070767565750.0,1703096566500.0
2026-05-04,005930,삼성전자,개인,1325162182750.0,3502947518750.0,-2177785336000.0
2026-05-04,005930,삼성전자,금융투자,958981018250.0,197884965750.0,761096052500.0
2026-05-04,005930,삼성전자,연기금,1668156255250.0,1614486910250.0,53669345000.0
2026-05-04,005930,삼성전자,외국인,3174372643470.0,1969204623720.0,1205168019750.0
2026-05-04,009150,삼성전기,개인,264111820000.0,391044407500.0,-126932587500.0
2026-05-04,009150,삼성전기,금융투자,69884592500.0,37943370500.0,31941222000.0
2026-05-04,009150,삼성전기,연기금,97566406500.0,113040476500.0,-15474070000.0
2026-05-04,009150,삼성전기,외국인,297075426500.0,210513226000.0,86562200500.0
2026-05-06,000660,SK하이닉스,개인,2158181520500.0,2042593369000.0,115588151500.0
2026-05-06,000660,SK하이닉스,금융투자,1281382017500.0,978476340500.0,302905677000.0
